champion,voice_line,is_spoken,,,
Leona,Leona grunts.,FALSE,,,
Leona,Leona laughs heartily.,FALSE,,,
Leona,Leona shouts loudly and angrily.,FALSE,,,
Leona,Leona shouts.,FALSE,,,
Leona,Leona suffocates.,FALSE,,,
Leona,Leona yells.,FALSE,,,
Lillia,Lillia falls asleep.,FALSE,,,
Lillia,Lillia groans.,FALSE,,,
Lillia,Lillia grunts.,FALSE,,,
Lillia,Lillia hums.,FALSE,,,
Lillia,Lillia laughs.,FALSE,,,
Lillia,Lillia sneezes.,FALSE,,,
Lissandra,Lissandra dances to a segment of the Space Groove theme.,FALSE,,,
Lissandra,Lissandra grunts.,FALSE,,,
Lissandra,Lissandra laughs.,FALSE,,,
Lissandra,Lissandra screams.,FALSE,,,
Lissandra,Lissandra shouts.,FALSE,,,
Lissandra,Lissandra yells.,FALSE,,,
Lucian,Lucian chuckles.,FALSE,,,
Lucian,Lucian cries out.,FALSE,,,
Lucian,Lucian dances to a beat.,FALSE,,,
Lucian,Lucian groans.,FALSE,,,
Lucian,Lucian grunts and perishes.,FALSE,,,
Lucian,Lucian grunts twice.,FALSE,,,
Lucian,Lucian grunts.,FALSE,,,
Lucian,Lucian laughs heartily.,FALSE,,,
Lucian,Lucian laughs maniacally.,FALSE,,,
Lucian,Lucian laughs.,FALSE,,,
Lucian,Lucian poses while synthwave music plays.,FALSE,,,
Lucian,Lucian screams.,FALSE,,,
Lucian,Lucian yells.,FALSE,,,
Lulu,Lulu dances to a segment of the Space Groove theme.,FALSE,,,
Lulu,Lulu groans.,FALSE,,,
Lulu,Lulu laughs.,FALSE,,,
Lux,Lux dances to a segment of the Space Groove theme.,FALSE,,,
Lux,Lux exhales.,FALSE,,,
Lux,Lux grunts.,FALSE,,,
Lux,Lux laughs,FALSE,,,
Lux,Lux laughs.,FALSE,,,
Lux,Lux shouts.,FALSE,,,
Malphite,Malphite groans.,FALSE,,,
Malphite,Malphite grunts.,FALSE,,,
Malphite,Malphite laughs triumphantly.,FALSE,,,
Malzahar,Malzahar grunts.,FALSE,,,
Malzahar,Malzahar laughs.,FALSE,,,
Malzahar,Malzahar opens a rift on the ground with his blade.,FALSE,,,
Malzahar,Malzahar yells.,FALSE,,,
Maokai,Maokai groans in annoyance.,FALSE,,,
Maokai,Maokai grunts.,FALSE,,,
Maokai,Maokai huffs.,FALSE,,,
Maokai,Maokai laughs scornfully.,FALSE,,,
Master Yi,Master Yi grunts.,FALSE,,,
Master Yi,Master Yi huffs forcefully.,FALSE,,,
Master Yi,Master Yi laughs briefly.,FALSE,,,
Master Yi,Master Yi laughs.,FALSE,,,
Master Yi,Master Yi meditates.,FALSE,,,
Master Yi,Master Yi roars.,FALSE,,,
Master Yi,Master Yi sighs deeply.,FALSE,,,
Master Yi,Master Yi sighs.,FALSE,,,
Master Yi,Master Yi yells.,FALSE,,,
Milio,Milio cries out in pain.,FALSE,,,
Milio,Milio grunts.,FALSE,,,
Milio,Milio laughs.,FALSE,,,
Milio,Milio yawns.,FALSE,,,
Milio,Milio yells.,FALSE,,,
Miss Fortune,Miss Fortune chuckles.,FALSE,,,
Miss Fortune,Miss Fortune dances to a jazzy tune.,FALSE,,,
Miss Fortune,Miss Fortune giggles.,FALSE,,,
Miss Fortune,Miss Fortune groans.,FALSE,,,
Miss Fortune,Miss Fortune grunts and perishes.,FALSE,,,
Miss Fortune,Miss Fortune grunts and shouts.,FALSE,,,
Miss Fortune,Miss Fortune grunts.,FALSE,,,
Miss Fortune,Miss Fortune laughs loudly and excitedly.,FALSE,,,
Miss Fortune,"Miss Fortune laughs, interrupted by a snort.",FALSE,,,
Miss Fortune,Miss Fortune laughs.,FALSE,,,
Miss Fortune,Miss Fortune plays a game of Duck Hunt before being taunted by Gangplank and shooting the monitor.,FALSE,,,
Mordekaiser,Mordekaiser grunts.,FALSE,,,
Mordekaiser,Mordekaiser laughs confidently.,FALSE,,,
Mordekaiser,Mordekaiser laughs.,FALSE,,,
Mordekaiser,Mordekaiser performs a guitar solo.,FALSE,,,
Morgana,Morgana groans.,FALSE,,,
Morgana,Morgana grunts.,FALSE,,,
Morgana,Morgana laughs.,FALSE,,,
Morgana,Morgana makes an eerie noise.,FALSE,,,
Morgana,Morgana whimpers.,FALSE,,,
Morgana,Morgana yells vigorously.,FALSE,,,
Morgana,Morgana yells with might.,FALSE,,,
Morgana,Morgana yells.,FALSE,,,
Nami,Nami dances to a segment of the Space Groove theme.,FALSE,,,
Nami,Nami laughs.,FALSE,,,
Nami,Nami shouts.,FALSE,,,
Nami,Nami sings a segment of her login music.,FALSE,,,
Nasus,Nasus dances to a segment of the Space Groove theme.,FALSE,,,
Nasus,Nasus dies.,FALSE,,,
Nasus,Nasus grunts.,FALSE,,,
Nasus,Nasus laughs.,FALSE,,,
Nasus,Nasus plays a beatbox.,FALSE,,,
Nasus,Nasus yells.,FALSE,,,
Nautilus,Nautilus grunts.,FALSE,,,
Nautilus,Nautilus hyperventilates.,FALSE,,,
Nautilus,Nautilus laughs.,FALSE,,,
Nautilus,Nautilus yells.,FALSE,,,
Neeko,Neeko gives lizard sounds.,FALSE,,,
Neeko,Neeko groans.,FALSE,,,
Neeko,Neeko grunts.,FALSE,,,
Neeko,Neeko imitates a helicopter as she spins her tail to hover in the air.,FALSE,,,
Neeko,Neeko laughs awkwardly.,FALSE,,,
Neeko,Neeko laughs.,FALSE,,,
Neeko,Neeko whistles,FALSE,,,
Neeko,Neeko whoops.,FALSE,,,
Nidalee,Nidalee chuckles slyly to herself.,FALSE,,,
Nidalee,Nidalee exhales forcefully.,FALSE,,,
Nidalee,Nidalee exhales.,FALSE,,,
Nidalee,Nidalee groans and perishes.,FALSE,,,
Nidalee,Nidalee growls,FALSE,,,
Nidalee,Nidalee growls in satisfaction.,FALSE,,,
Nidalee,Nidalee growls.,FALSE,,,
Nidalee,Nidalee grunts deeply.,FALSE,,,
Nidalee,Nidalee grunts loudly.,FALSE,,,
Nidalee,Nidalee grunts.,FALSE,,,
Nidalee,Nidalee huffs loudly.,FALSE,,,
Nidalee,Nidalee huffs.,FALSE,,,
Nidalee,Nidalee laughs tauntingly and victoriously.,FALSE,,,
Nidalee,Nidalee roars.,FALSE,,,
Nidalee,Nidalee scoffs.,FALSE,,,
Nidalee,Nidalee shouts.,FALSE,,,
Nidalee,Nidalee sniffs around.,FALSE,,,
Nidalee,Nidalee snores.,FALSE,,,
Nilah,Nilah giggles.,FALSE,,,
Nilah,Nilah groans.,FALSE,,,
Nilah,Nilah grunts.,FALSE,,,
Nilah,Nilah laughs loudly and excitedly.,FALSE,,,
Nilah,Nilah shouts in effort.,FALSE,,,
Nilah,Nilah yells.,FALSE,,,
Nocturne,Nocturne growls.,FALSE,,,
Nocturne,Nocturne grunts.,FALSE,,,
Nocturne,Nocturne huffs.,FALSE,,,
Nocturne,Nocturne laughs.,FALSE,,,
Nunu,Nunu & Willump dance to a segment of the Space Groove theme,FALSE,,,
Nunu,Nunu and Willump laugh.,FALSE,,,
Nunu,Nunu exclaims.,FALSE,,,
Nunu,Nunu grunts twice.,FALSE,,,
Nunu,Nunu grunts.,FALSE,,,
Nunu,Nunu laughs.,FALSE,,,
Nunu,"Nunu roars, then grunts twice.",FALSE,,,
Nunu,"Nunu roars, then grunts.",FALSE,,,
Nunu,"Nunu vocalizes, and Willump imitates him.",FALSE,,,
Nunu,Willump grunts.,FALSE,,,
Nunu,Willump noises.,FALSE,,,
Nunu,Willump roars.,FALSE,,,
Olaf,Olaf breathes heavily.,FALSE,,,
Olaf,Olaf grunts.,FALSE,,,
Olaf,Olaf laughs.,FALSE,,,
Olaf,Olaf yells.,FALSE,,,
Orianna,Orianna laughs.,FALSE,,,
Ornn,Ornn blows his horn.,FALSE,,,
Ornn,Ornn dances to a segment of the Space Groove theme.,FALSE,,,
Ornn,Ornn groans.,FALSE,,,
Ornn,Ornn grumbles.,FALSE,,,
Ornn,"Ornn grunts and hums, then yells in frustration.",FALSE,,,
Ornn,"Ornn grunts, annoyed.",FALSE,,,
Ornn,Ornn grunts.,FALSE,,,
Ornn,"Ornn hums, pauses, then hums again.",FALSE,,,
Ornn,Ornn hums.,FALSE,,,
Ornn,Ornn laughs.,FALSE,,,
Ornn,Ornn yells.,FALSE,,,
Pantheon,Pantheon groans.,FALSE,,,
Pantheon,Pantheon grunts.,FALSE,,,
Pantheon,Pantheon laughs.,FALSE,,,
Pantheon,Pantheon shouts.,FALSE,,,
Pantheon,Pantheon suffocates.,FALSE,,,
Poppy,"Poppy charges, yelling.",FALSE,,,
Poppy,Poppy giggles.,FALSE,,,
Poppy,Poppy groans.,FALSE,,,
Poppy,Poppy grunts and releases.,FALSE,,,
Poppy,Poppy grunts loudly.,FALSE,,,
Poppy,Poppy grunts.,FALSE,,,
Poppy,Poppy huffs.,FALSE,,,
Poppy,Poppy laughs and snorts.,FALSE,,,
Poppy,Poppy laughs.,FALSE,,,
Poppy,Poppy shouts.,FALSE,,,
Pyke,Pyke cackles.,FALSE,,,
Pyke,Pyke chuckles.,FALSE,,,
Pyke,Pyke exhales and chuckles.,FALSE,,,
Pyke,Pyke groans.,FALSE,,,
Pyke,Pyke grunts and chuckles.,FALSE,,,
Pyke,Pyke grunts and snarls.,FALSE,,,
Pyke,Pyke grunts in frustration.,FALSE,,,
Pyke,Pyke grunts.,FALSE,,,
Pyke,Pyke howls.,FALSE,,,
Pyke,Pyke laughs maniacally.,FALSE,,,
Pyke,Pyke laughs.,FALSE,,,
Pyke,Pyke plays an electronic guitar riff.,FALSE,,,
Pyke,Pyke sighs.,FALSE,,,
Qiyana,Qiyana clears her throat.,FALSE,,,
Qiyana,Qiyana giggles.,FALSE,,,
Qiyana,Qiyana grunts.,FALSE,,,
Qiyana,Qiyana laughs.,FALSE,,,
Qiyana,Qiyana shouts.,FALSE,,,
Qiyana,Qiyana sighs.,FALSE,,,
Quinn,Quinn groans.,FALSE,,,
Quinn,Quinn grunts.,FALSE,,,
Quinn,Quinn laughs.,FALSE,,,
Rakan,Rakan blows a kiss.,FALSE,,,
Rakan,Rakan groans.,FALSE,,,
Rakan,Rakan grunts twice.,FALSE,,,
Rakan,Rakan grunts.,FALSE,,,
Rakan,Rakan hums.,FALSE,,,
Rakan,Rakan laughs.,FALSE,,,
Rakan,Rakan raps.,FALSE,,,
Rakan,Rakan sings.,FALSE,,,
Rakan,Rakan sneezes,FALSE,,,
Rammus,"Rammus fails a strike, but launches himself into the goal instead.",FALSE,,,
Rek'Sai,Rek'Sai crackles.,FALSE,,,
Rek'Sai,Rek'Sai growls.,FALSE,,,
Rek'Sai,Rek'Sai laughs.,FALSE,,,
Rek'Sai,Rek'Sai rasps.,FALSE,,,
Rek'Sai,Rek'Sai roars.,FALSE,,,
Rek'Sai,Rek'Sai screeches.,FALSE,,,
Rek'Sai,Rek'Sai shrieks.,FALSE,,,
Rek'Sai,Rek'Sai snarls.,FALSE,,,
Rek'Sai,Rek'Sai snorts.,FALSE,,,
Rek'Sai,Rek'Sai squeals.,FALSE,,,
Rell,Rell groans.,FALSE,,,
Rell,Rell grunts.,FALSE,,,
Rell,Rell laughs.,FALSE,,,
Renata Glasc,Renata Glasc coughs.,FALSE,,,
Renata Glasc,Renata Glasc grunts.,FALSE,,,
Renata Glasc,Renata Glasc laughs. ,FALSE,,,
Renata Glasc,Renata suffocates.,FALSE,,,
Renata Glasc,"Ugh, I need a breather.",FALSE,,,
Renekton,Renekton growls.,FALSE,,,
Renekton,Renekton grunts.,FALSE,,,
Renekton,Renekton laughs frantically.,FALSE,,,
Renekton,Renekton laughs.,FALSE,,,
Renekton,Renekton roars and growls.,FALSE,,,
Renekton,Renekton roars.,FALSE,,,
Renekton,Renekton scoffs.,FALSE,,,
Renekton,Renekton yells.,FALSE,,,
Rengar,Rengar groans.,FALSE,,,
Rengar,Rengar growls.,FALSE,,,
Rengar,Rengar laughs.,FALSE,,,
Rengar,Rengar roars.,FALSE,,,
Riven,Riven charges.,FALSE,,,
Riven,Riven exhales forcefully.,FALSE,,,
Riven,Riven gasps and exhales.,FALSE,,,
Riven,Riven gasps and perishes.,FALSE,,,
Riven,"Riven gasps, grunts and exhales.",FALSE,,,
Riven,Riven groans and exhales.,FALSE,,,
Riven,Riven groans and perishes.,FALSE,,,
Riven,Riven grunts and exhales.,FALSE,,,
Riven,Riven grunts.,FALSE,,,
Riven,Riven huffs.,FALSE,,,
Riven,Riven laughs heartily until out of breath.,FALSE,,,
Riven,Riven laughs.,FALSE,,,
Riven,Riven screams intensely.,FALSE,,,
Riven,Riven shouts in great effort.,FALSE,,,
Riven,Riven shouts.,FALSE,,,
Rumble,Rumble dances to a segment of the Space Groove theme.,FALSE,,,
Rumble,Rumble exhales in relief.,FALSE,,,
Rumble,Rumble laughs.,FALSE,,,
Ryze,Ryze grunts.,FALSE,,,
Ryze,Ryze laughs.,FALSE,,,
Samira,Samira chuckles.,FALSE,,,
Samira,Samira groans.,FALSE,,,
Samira,Samira grunts.,FALSE,,,
Samira,Samira laughs.,FALSE,,,
Sejuani,Sejuani groans.,FALSE,,,
Sejuani,Sejuani grunts.,FALSE,,,
Sejuani,Sejuani laughs.,FALSE,,,
Senna,Senna beatboxes and hums a beat.,FALSE,,,
Senna,Senna breathes out.,FALSE,,,
Senna,Senna dances to a beat.,FALSE,,,
Senna,Senna exhales forcefully.,FALSE,,,
Senna,Senna exhales.,FALSE,,,
Senna,Senna groans and cries.,FALSE,,,
Senna,Senna groans in pain.,FALSE,,,
Senna,Senna groans.,FALSE,,,
Senna,Senna grunts.,FALSE,,,
Senna,Senna guffaws.,FALSE,,,
Senna,Senna laughs heartily.,FALSE,,,
Senna,Senna laughs loudly and heartily.,FALSE,,,
Senna,Senna shouts.,FALSE,,,
Seraphine,Seraphine giggles.,FALSE,,,
Seraphine,Seraphine groans.,FALSE,,,
Seraphine,Seraphine grunts.,FALSE,,,
Seraphine,Seraphine hums.,FALSE,,,
Seraphine,Seraphine laughs.,FALSE,,,
Seraphine,Seraphine sings.,FALSE,,,
Sett,Sett chuckles.,FALSE,,,
Sett,Sett groans.,FALSE,,,
Sett,Sett grunts.,FALSE,,,
Sett,Sett laughs.,FALSE,,,
Sett,Sett shouts.,FALSE,,,
Sett,Sett snarls.,FALSE,,,
Sett,Sett yells.,FALSE,,,
Shaco,Shaco laughs.,FALSE,,,
Shen,Shen groans.,FALSE,,,
Shen,Shen grunts.,FALSE,,,
Shen,Shen laughs.,FALSE,,,
Shen,Shen meditates.,FALSE,,,
Shyvana,Shyvana groans.,FALSE,,,
Shyvana,Shyvana grunts.,FALSE,,,
Shyvana,Shyvana laughs.,FALSE,,,
Shyvana,Shyvana roars.,FALSE,,,
Singed,Singed groans.,FALSE,,,
Singed,Singed grunts.,FALSE,,,
Singed,Singed laughs.,FALSE,,,
Sion,Sion bellows.,FALSE,,,
Sion,Sion grunts.,FALSE,,,
Sion,Sion laughs mockingly.,FALSE,,,
Sion,Sion laughs.,FALSE,,,
Sion,Sion roars.,FALSE,,,
Sion,Sion yells.,FALSE,,,
Sivir,Sivir groans.,FALSE,,,
Sivir,Sivir grunts.,FALSE,,,
Sivir,Sivir laughs.,FALSE,,,
Sivir,Sivir shouts.,FALSE,,,
Skarner,Skarner grunts twice.,FALSE,,,
Skarner,Skarner grunts.,FALSE,,,
Skarner,Skarner hums a rhythm.,FALSE,,,
Skarner,Skarner laughs.,FALSE,,,
Sona,Sona dances to a disco track.,FALSE,,,
Sona,Sona exhales.,FALSE,,,
Sona,Sona groans.,FALSE,,,
Sona,Sona grunts.,FALSE,,,
Sona,Sona laughs,FALSE,,,
Sona,Sona plays a measure from 'Deck the Halls'.,FALSE,,,
Sona,Sona plays a part of 'Last Stand' on her etwhal.,FALSE,,,
Sona,Sona plays a song on her controller.,FALSE,,,
Sona,Sona plays a song on her etwahl.,FALSE,,,
Sona,Sona plays a song on her guqin.,FALSE,,,
Sona,Sona plays a tune on her etwahl.,FALSE,,,
Sona,Sona plays an 8-bit electric guitar riff.,FALSE,,,
Sona,Sona plays an electric guitar riff.,FALSE,,,
Sona,Sona smacks her hands on her controller.,FALSE,,,
Sona,Sona smacks her hands on her etwahl.,FALSE,,,
Sona,Sona smacks her hands on her guqin.,FALSE,,,
Sona,Sona yells.,FALSE,,,
Soraka,Soraka groans.,FALSE,,,
Soraka,Soraka grunts.,FALSE,,,
Soraka,Soraka laughs.,FALSE,,,
Soraka,Soraka yelps.,FALSE,,,
Swain,Swain gasps and exhales.,FALSE,,,
Swain,Swain grunts in great effort.,FALSE,,,
Swain,Swain grunts loudly.,FALSE,,,
Swain,Swain grunts.,FALSE,,,
Swain,Swain huffs.,FALSE,,,
Swain,Swain laughs heartily.,FALSE,,,
Swain,Swain shouts in effort.,FALSE,,,
Sylas,"Sylas cries out, then groans.",FALSE,,,
Sylas,Sylas groans.,FALSE,,,
Sylas,"Sylas grunts shortly, then groans.",FALSE,,,
Sylas,"Sylas grunts, then groans.",FALSE,,,
Sylas,"Sylas grunts, then snarls.",FALSE,,,
Sylas,Sylas grunts.,FALSE,,,
Sylas,Sylas laughs.,FALSE,,,
Syndra,Syndra grunts.,FALSE,,,
Syndra,Syndra laughs.,FALSE,,,
Syndra,"Syndra shouts, then laughs.",FALSE,,,
Tahm Kench,Tahm Kench foretastes the enemy.,FALSE,,,
Tahm Kench,Tahm Kench groans.,FALSE,,,
Tahm Kench,Tahm Kench grunts.,FALSE,,,
Tahm Kench,Tahm Kench laughs.,FALSE,,,
Tahm Kench,Tahm Kench plays a tune on his tongue.,FALSE,,,
Tahm Kench,Tahm Kench regurgitates.,FALSE,,,
Tahm Kench,Tahm Kench snarls.,FALSE,,,
Taliyah,Taliyah dances.,FALSE,,,
Taliyah,Taliyah exclaims.,FALSE,,,
Taliyah,Taliyah grunts.,FALSE,,,
Taliyah,Taliyah hums.,FALSE,,,
Taliyah,Taliyah laughs.,FALSE,,,
Taliyah,Taliyah shouts.,FALSE,,,
Talon,Talon grunts.,FALSE,,,
Talon,Talon laughs.,FALSE,,,
Talon,Talon yells.,FALSE,,,
Taric,Taric dances to a segment of the Space Groove theme.,FALSE,,,
Taric,Taric dances to a tune.,FALSE,,,
Taric,Taric exhales.,FALSE,,,
Taric,Taric groans.,FALSE,,,
Taric,Taric grunts.,FALSE,,,
Taric,Taric laughs.,FALSE,,,
Teemo,Teemo dances to a segment of the Space Groove theme.,FALSE,,,
Teemo,Teemo grunts.,FALSE,,,
Teemo,"Teemo huffs, then grunts.",FALSE,,,
Teemo,Teemo huffs.,FALSE,,,
Teemo,Teemo hyperventilates.,FALSE,,,
Teemo,Teemo laughs playfully.,FALSE,,,
Teemo,Teemo laughs triumphantly.,FALSE,,,
Teemo,Teemo laughs.,FALSE,,,
Teemo,Teemo plays a tune on his flute.,FALSE,,,
Thresh,Thresh chuckles.,FALSE,,,
Thresh,Thresh groans.,FALSE,,,
Thresh,Thresh growls.,FALSE,,,
Thresh,Thresh grunts and laughs.,FALSE,,,
Thresh,Thresh grunts.,FALSE,,,
Thresh,Thresh laughs softly.,FALSE,,,
Thresh,Thresh laughs.,FALSE,,,
Thresh,Thresh plays a song from his lantern.,FALSE,,,
Thresh,Thresh sighs.,FALSE,,,
Thresh,Thresh suffocates.,FALSE,,,
Tristana,Tristana chuckles.,FALSE,,,
Tristana,Tristana coughs crying out and exhales.,FALSE,,,
Tristana,Tristana exhales forcefully.,FALSE,,,
Tristana,Tristana exhales in effort.,FALSE,,,
Tristana,Tristana exhales.,FALSE,,,
Tristana,Tristana giggles gleefully.,FALSE,,,
Tristana,Tristana giggles sarcastically.,FALSE,,,
Tristana,Tristana giggles.,FALSE,,,
Tristana,Tristana groans in pain and exhales.,FALSE,,,
Tristana,Tristana grunts loudly.,FALSE,,,
Tristana,Tristana grunts.,FALSE,,,
Tristana,Tristana huffs and grunts in effort.,FALSE,,,
Tristana,Tristana huffs forcefully.,FALSE,,,
Tristana,Tristana huffs.,FALSE,,,
Tristana,Tristana hums.,FALSE,,,
Tristana,Tristana laughs derisively.,FALSE,,,
Tristana,Tristana laughs gleefully.,FALSE,,,
Tristana,Tristana laughs heartily while Riggle licks her.,FALSE,,,
Tristana,Tristana laughs triumphantly.,FALSE,,,
Tristana,Tristana puffs.,FALSE,,,
Tristana,Tristana shouts in effort.,FALSE,,,
Tristana,Tristana shouts in pain and exhales.,FALSE,,,
Tristana,Tristana sniffs.,FALSE,,,
Tristana,Tristana then hums while Riggle is growling.,FALSE,,,
Tristana,Tristana yells in pain and exhales,FALSE,,,
Tristana,Tristana yells in pain and exhales.,FALSE,,,
Tristana,"Tristana yells in pain, coughs, and exhales.",FALSE,,,
Trundle,Trundle growls.,FALSE,,,
Trundle,Trundle grunts.,FALSE,,,
Trundle,Trundle laughs.,FALSE,,,
Trundle,Trundle yells.,FALSE,,,
Tryndamere,Tryndamere grunts.,FALSE,,,
Tryndamere,Tryndamere laughs.,FALSE,,,
Tryndamere,Tryndamere yells.,FALSE,,,
Twisted Fate,Twisted Fate chuckles.,FALSE,,,
Twisted Fate,Twisted Fate dances to a segment of the Space Groove theme.,FALSE,,,
Twisted Fate,Twisted Fate laughs.,FALSE,,,
Twitch,Twitch breathes deeply.,FALSE,,,
Twitch,Twitch chuckles.,FALSE,,,
Twitch,Twitch hawks.,FALSE,,,
Twitch,Twitch huffs.,FALSE,,,
Twitch,Twitch hums mischievously and laughs.,FALSE,,,
Twitch,Twitch hums mischievously.,FALSE,,,
Twitch,Twitch laughs loudly and maniacally.,FALSE,,,
Twitch,Twitch laughs.,FALSE,,,
Twitch,Twitch sniffs around and laughs to himself.,FALSE,,,
Twitch,Twitch suffocates.,FALSE,,,
Udyr,Udyr groans.,FALSE,,,
Udyr,Udyr grunts.,FALSE,,,
Udyr,Udyr laughs.,FALSE,,,
Udyr,"Udyr roars, then chuckles.",FALSE,,,
Udyr,Udyr roars.,FALSE,,,
Urgot,Urgot giggles.,FALSE,,,
Urgot,Urgot groans and laughs while suffocating.,FALSE,,,
Urgot,Urgot grunts.,FALSE,,,
Urgot,Urgot huffs.,FALSE,,,
Urgot,Urgot laughs,FALSE,,,
Urgot,Urgot laughs.,FALSE,,,
Urgot,Urgot shouts.,FALSE,,,
Urgot,Urgot suffocates.,FALSE,,,
Varus,Varus groans.,FALSE,,,
Varus,Varus grunts.,FALSE,,,
Varus,Varus laughs.,FALSE,,,
Vayne,Vayne breakdances to a beat.,FALSE,,,
Vayne,Vayne exhales.,FALSE,,,
Vayne,Vayne gasps and grunts.,FALSE,,,
Vayne,Vayne gasps.,FALSE,,,
Vayne,Vayne groans.,FALSE,,,
Vayne,Vayne grunts.,FALSE,,,
Vayne,Vayne huffs and grunts.,FALSE,,,
Vayne,Vayne huffs.,FALSE,,,
Vayne,Vayne laughs quietly and emotionlessly.,FALSE,,,
Vayne,Vayne laughs scornfully.,FALSE,,,
Vayne,Vayne laughs.,FALSE,,,
Vayne,Vayne shouts in effort.,FALSE,,,
Vayne,Vayne shouts in pain.,FALSE,,,
Vayne,Vayne yelps.,FALSE,,,
Veigar,Veigar grunts loudly.,FALSE,,,
Veigar,Veigar grunts.,FALSE,,,
Veigar,Veigar laughs excitedly.,FALSE,,,
Veigar,Veigar laughs.,FALSE,,,
Veigar,Veigar shouts angrily.,FALSE,,,
Vel'Koz,Vel'Koz chuckles then guffaws to himself madly.,FALSE,,,
Vel'Koz,Vel'Koz guffaws to himself madly.,FALSE,,,
Vel'Koz,Vel'Koz hums triumphantly.,FALSE,,,
Vel'Koz,Vel'Koz suffocates and shrieks.,FALSE,,,
Vex,Vex groans.,FALSE,,,
Vex,Vex grunts in frustration.,FALSE,,,
Vex,Vex grunts.,FALSE,,,
Vex,Vex shouts angrily.,FALSE,,,
Vex,"Vex sighs, annoyed.",FALSE,,,
Vex,Vex sighs. ,FALSE,,,
Vi,Vi groans.,FALSE,,,
Vi,Vi grunts.,FALSE,,,
Vi,Vi laughs.,FALSE,,,
Vi,Vi yells.,FALSE,,,
Viego,Viego groans.,FALSE,,,
Viego,Viego grunts.,FALSE,,,
Viego,Viego laughs.,FALSE,,,
Viktor,Viktor grunts.,FALSE,,,
Viktor,Viktor laughs.,FALSE,,,
Vladimir,Vladimir groans.,FALSE,,,
Vladimir,Vladimir growls.,FALSE,,,
Vladimir,Vladimir grunts.,FALSE,,,
Vladimir,Vladimir inhales.,FALSE,,,
Vladimir,Vladimir laughs.,FALSE,,,
Vladimir,Vladimir yells.,FALSE,,,
Volibear,Volibear groans.,FALSE,,,
Volibear,Volibear grunts.,FALSE,,,
Volibear,Volibear hums.,FALSE,,,
Volibear,Volibear laughs.,FALSE,,,
Warwick,Warwick barks and grunts.,FALSE,,,
Warwick,Warwick barks repeatedly.,FALSE,,,
Warwick,Warwick bellows.,FALSE,,,
Warwick,Warwick gnarls.,FALSE,,,
Warwick,Warwick growls in annoyance.,FALSE,,,
Warwick,Warwick growls.,FALSE,,,
Warwick,Warwick laughs maniacally.,FALSE,,,
Warwick,Warwick releases.,FALSE,,,
Warwick,Warwick snarls.,FALSE,,,
Warwick,Warwick snickers slyly.,FALSE,,,
Warwick,Warwick suffocates.,FALSE,,,
Wukong,Wukong grunts.,FALSE,,,
Wukong,Wukong laughs and shrieks.,FALSE,,,
Wukong,Wukong laughs.,FALSE,,,
Wukong,Wukong shouts.,FALSE,,,
Wukong,Wukong shrieks and groans.,FALSE,,,
Wukong,Wukong shrieks.,FALSE,,,
Wukong,Wukong whoops and laughs.,FALSE,,,
Wukong,Wukong whoops.,FALSE,,,
Xayah,Xayah blows a kiss.,FALSE,,,
Xayah,Xayah groans.,FALSE,,,
Xayah,Xayah grunts.,FALSE,,,
Xayah,Xayah laughs playfully.,FALSE,,,
Xayah,Xayah laughs.,FALSE,,,
Xerath,Xerath grunts.,FALSE,,,
Xerath,Xerath laughs.,FALSE,,,
Xerath,Xerath raps.,FALSE,,,
Xin Zhao,Xin Zhao grunts.,FALSE,,,
Xin Zhao,Xin Zhao laughs.,FALSE,,,
Yasuo,Yasuo groans.,FALSE,,,
Yasuo,Yasuo grunts in a rising tone.,FALSE,,,
Yasuo,Yasuo grunts.,FALSE,,,
Yasuo,Yasuo laughs softly.,FALSE,,,
Yasuo,"Yasuo laughs, then sighs.",FALSE,,,
Yasuo,Yasuo laughs.,FALSE,,,
Yasuo,Yasuo plays the flute.,FALSE,,,
Yasuo,Yasuo plays the harmonica.,FALSE,,,
Yasuo,Yasuo shouts.,FALSE,,,
Yasuo,"Yasuo yells, releasing his energy.",FALSE,,,
Yasuo,Yasuo yells.,FALSE,,,
Yone,Yone charges.,FALSE,,,
Yone,Yone groans.,FALSE,,,
Yone,Yone huffs.,FALSE,,,
Yone,Yone laughs.,FALSE,,,
Yone,Yone sheathes his steel blade.,FALSE,,,
Yone,Yone sighs.,FALSE,,,
Yone,Yone yells.,FALSE,,,
Yorick,Yorick grunts.,FALSE,,,
Yorick,Yorick laughs.,FALSE,,,
Yorick,Yorick plays a tune on koto.,FALSE,,,
Yorick,Yorick plays Gathering Storm on bass guitar.,FALSE,,,
Yorick,Yorick plays Lightbringer on bass guiar.,FALSE,,,
Yuumi,Yuumi grunts.,FALSE,,,
Yuumi,Yuumi hisses.,FALSE,,,
Yuumi,Yuumi laughs and then coughs up a furball.,FALSE,,,
Yuumi,Yuumi yelps.,FALSE,,,
Yuumi,Yuumi yowls.,FALSE,,,
Zac,Zac groans.,FALSE,,,
Zac,Zac grunts.,FALSE,,,
Zac,Zac laughs.,FALSE,,,
Zac,Zac vomits.,FALSE,,,
Zed,Zed brings out a boombox.,FALSE,,,
Zed,Zed chuckles.,FALSE,,,
Zed,Zed groans.,FALSE,,,
Zed,"Zed grunts, then snarls.",FALSE,,,
Zed,Zed grunts.,FALSE,,,
