,champion,voice_line,is_spoken
128,Ahri,"<a class=""image"" href=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest?cb=20170809022715""><img alt=""ProfileIcon3019.png"" class=""lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/24?cb=20170809022715"" decoding=""async"" height=""24"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" width=""24""/></a> Kiko plays with Ahri's tail.",False
129,Ahri,Ahri laughs.,False
130,Ahri,Ahri laughs.,False
131,Ahri,Ahri laughs.,False
132,Ahri,Ahri grunts.,False
133,Ahri,Ahri grunts.,False
134,Ahri,Ahri grunts.,False
135,Ahri,Ahri grunts.,False
136,Ahri,Ugh. I do not have time for this.,True
137,Ahri,By starlight!,True
138,Ahri,Hey! The starlight in my eyes is up here!,True
139,Ahri,"Yes, I'm the popular one.",True
140,Ahri,"Hey, the stars called, they want you dead.",True
141,Ahri,"By the First Star, I will totally punish you!",True
142,Ahri,I will defend the stars!,True
143,Ahri,Come on and fight like a girl!,True
144,Ahri,I am stronger than starlight.,True
145,Ahri,Put your heart into it!,True
146,Ahri,I was voted 'Most likely to kill you.',True
147,Ahri,Wanna know a secret? Too bad!,True
148,Ahri,Ugh. You're going to fight me wearing that?,True
149,Ahri,I'll be nicer if you get smarter!,True
150,Ahri,I'm so over this!,True
151,Ahri,I've totally got this.,True
152,Ahri,You need to lighten up!,True
153,Ahri,"I don't mean to tease, it's just so easy!",True
154,Ahri,"Awww, did you want my attention?",True
155,Ahri,"Yeah, keep chasing stars. See where that gets you.",True
156,Ahri,Me looking for trouble is like you chasing my tail!,True
157,Ahri,I'm smiling because I'm going to hit you in the face!,True
158,Ahri,You're kinda cute when you're losing.,True
159,Ahri,Here's a twinkle in your eye.,True
160,Ahri,Your inner star is an ugly colour.,True
161,Ahri,Ew! I don't like you.,True
162,Ahri,"Why yes, I did just fall from heaven!",True
163,Ahri,Petty is so close to pretty... just not close enough.,True
164,Ahri,There's a black hole where your personality should be.,True
165,Ahri,I'm the first and LAST star you'll see tonight!,True
166,Ahri,This is how you know I like you.,True
167,Ahri,Wanna see something cute?,True
168,Ahri,I'm going to kill you. That's what the fox says.,True
169,Ahri,Kiko here tells me you're full of it!,True
170,Ahri,"Go get'em, Kiko!",True
171,Ahri,"Let's show'em starlight, Kiko!",True
172,Ahri,"You're such a show off, Kiko!",True
173,Ahri,"Time to grow up, star boy.",True
174,Ahri,All that sparkle and still no personality.,True
175,Ahri,There's more at stake than glitter bombs.,True
176,Ahri,You're gonna need to turn the psycho wayyy down.,True
177,Ahri,Hey! Your crazy is showing.,True
178,Ahri,Nice planet you've got here Lux.,True
179,Ahri,"Before you judge, remember... I am your future.",True
180,Ahri,"Nothing personal, Sarah.",True
181,Ahri,I just can't even.,True
182,Ahri,Innocence is going to get you killed.,True
183,Ahri,I'm not doing this for you.,True
184,Ahri,You look like one of those girls who hang out under the bleachers.,True
185,Ahri,O. M. G. It can speak.,True
186,Ahri,"If I throw a stick, will you leave?",True
187,Ahri,Stop trying to make fetch happen...,True
188,Ahri,"Your boyfriend called, again...",True
189,Ahri,"Playtime's over, Baron!",True
190,Ahri,"Ugh, total dragon breath.",True
191,Ahri,Someone tutor me in algebra while we slay this dragon.,True
192,Ahri,"<span class=""inline-image label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><img alt=""Kiko"" class=""thumbborder lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/20?cb=20170809022715"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" title=""Kiko"" width=""20""/></span> <span style=""white-space:normal;"">Kiko</span></span> chirps.",False
193,Ahri,Ahri grunts.,False
194,Ahri,Ahri grunts.,False
195,Ahri,Ahri grunts.,False
196,Ahri,Ahri grunts.,False
197,Ahri,Starlight Reflection!,True
198,Ahri,Time to ignite some stardust!,True
199,Ahri,Stardust power activate!,True
200,Ahri,Let's light'em up!,True
201,Ahri,Ahri grunts,False
202,Ahri,Ahri grunts,False
203,Ahri,Ahri grunts,False
204,Ahri,Ahri grunts,False
205,Ahri,Hey there!,True
206,Ahri,"Charmed, I'm sure.",True
207,Ahri,Oh?,True
208,Ahri,"Oh, you're cute. What a waste.",True
209,Ahri,Come closer...,True
210,Ahri,Ahri laughs,False
211,Ahri,Let's be young forever...!,True
212,Ahri,"Maybe I like you, maybe not.",True
213,Ahri,Ahri sighs,False
214,Ahri,Being bad does have its charms.,True
215,Ahri,Let's pretend this is love.,True
216,Ahri,This will make your heart go Supernova.,True
217,Ahri,Say hello to your teen dream.,True
218,Ahri,Kiko Spirit Dash!,True
219,Ahri,Maximum sass achieved!,True
220,Ahri,Ahri grunts.,False
221,Ahri,Ahri grunts.,False
222,Ahri,Ahri grunts.,False
223,Ahri,Ahri grunts.,False
224,Ahri,"<span class=""inline-image label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><img alt=""Kiko"" class=""thumbborder lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/20?cb=20170809022715"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" title=""Kiko"" width=""20""/></span> <span style=""white-space:normal;"">Kiko</span></span> chirps.",False
225,Ahri,Oh Kiko... You can dance on the corpse of the next one.,True
226,Ahri,"<span class=""inline-image label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><img alt=""Kiko"" class=""thumbborder lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/20?cb=20170809022715"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" title=""Kiko"" width=""20""/></span> <span style=""white-space:normal;"">Kiko</span></span> chirps.",False
227,Ahri,"No Kiko, they dress that way on purpose.",True
228,Ahri,"Everyone sparkles, I'm just a tiny bit brighter!",True
229,Ahri,Young love never lasts.,True
230,Ahri,Learn to take a hint.,True
231,Ahri,"*Giggles* ""My bad!""",False
232,Ahri,"Next time, I'll try caring! I promise.",True
233,Ahri,That was totally worth it!,True
234,Ahri,I love the sound you make when you shut up.,True
235,Ahri,How embarrassing. For you.,True
236,Ahri,"Too bad, so sad.",True
237,Ahri,Overreact much?,True
238,Ahri,"Chase the light, and you're going to get burned!",True
239,Ahri,Bad choices make the best stories.,True
240,Ahri,Jealousy is an illness. Hope you get better soon.,True
241,Ahri,"I know, that was totes unfair!",True
242,Ahri,I'm the girl your team told you not to worry about.,True
243,Ahri,"Aww, sad face... just kidding.",True
244,Ahri,Jealous much?,True
245,Ahri,How tragic.,True
246,Ahri,I totally meant that.,True
247,Ahri,Looks like someone forgot how to be awesome.,True
248,Ahri,Keep trying! You'll get there.,True
249,Ahri,That's not swagger! That's sparkle.,True
250,Ahri,"*Giggles* ""Oops!""",False
251,Ahri,"Being bad feels preety good, huh?",True
252,Ahri,No regrets...,True
253,Ahri,Not everyone has what it takes.,True
254,Ahri,Don't lose your sparkle!,True
255,Ahri,It takes more than stardust to get this right.,True
256,Ahri,True stars defy darkness!,True
257,Ahri,Crushed it!,True
258,Ahri,You were dulling my twinkle.,True
259,Ahri,"*Giggles* ""That was sooo much fun!""",False
260,Ahri,Don't like me? I'll try to remember to cry about it later.,True
261,Ahri,Go ahead. Eat your heart out.,True
262,Ahri,Done-zo!,True
263,Ahri,I don't think death is your colour!,True
264,Ahri,That was amaze-balls!,True
265,Ahri,Haters gonna hate.,True
266,Ahri,I guess you couldn't hang with the cool kids!,True
267,Ahri,"It's not the big lies that tear us apart, Janna! It's the little secrets.",True
268,Ahri,Just a rebel without a cause...,True
269,Ahri,Not everything is starshine and rainbows...,True
270,Ahri,"Suck it up, Starlight.",True
271,Ahri,Being a good girl can get you killed!,True
272,Ahri,"We're not sisters, just strangers with memories.",True
273,Ahri,You were never alone.,True
274,Ahri,"Sorry, sister.",True
275,Ahri,"Lemme guess, hammer?",True
276,Ahri,Sacrifice was always in your destiny!,True
277,Ahri,So pure... So bright...,True
278,Ahri,Destiny is crueler than you can imagine.,True
279,Ahri,Mystery did have its charm... just not enough.,True
280,Ahri,There are no good girls gone wrong. Just bad girls found out.,True
281,Ahri,Awkward!,True
282,Ahri,"For the last time, the sparkles are for Star Guardians!",True
283,Ahri,Burning bright has a price.,True
284,Ahri,"Next time, burn brighter.",True
285,Ahri,Some stars were meant to fall!,True
286,Ahri,All stars burn out eventually.,True
287,Ahri,"Some stars have it, some don't.",True
288,Ahri,The best defense is a good offense.,True
289,Ahri,Just one more!,True
290,Ahri,It's hard to be humble when you've got this much sparkle!,True
291,Ahri,Hashtag Killing it!,True
292,Ahri,Yum... strawberry!,True
293,Ahri,Totally worth the calories!,True
294,Ahri,Star guardians gotta stay hydrated!,True
295,Ahri,The stars see everything!,True
296,Ahri,Time for a fox-eye view!,True
297,Ahri,Eyes on the prize!,True
298,Ahri,"A shortened version of ""A New Horizon"" plays.",False
299,Ahri,"*Giggles* ""Just a fox on the run!""",False
300,Ahri,Byeee!,True
301,Ahri,I'm just too magical for this. Laters!,True
302,Ahri,Destiny can't catch me.,True
303,Ahri,"*Giggles* ""Shine on!""",False
304,Ahri,Goodbye... Kiko...,True
305,Ahri,"<span class=""inline-image label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><img alt=""Kiko"" class=""thumbborder lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/20?cb=20170809022715"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" title=""Kiko"" width=""20""/></span> <span style=""white-space:normal;"">Kiko</span></span> cries.",False
306,Ahri,Tell them... I tried...,True
307,Ahri,Ahri cries.,False
308,Ahri,Ahri cries.,False
309,Ahri,Come on Kiko! Time to play!,True
310,Ahri,"<span class=""inline-image label-after"" data-param="""" style=""display:inline;white-space:pre;""><span class=""border"" data-width=""20"" style=""display:inline-block;position:relative;""><img alt=""Kiko"" class=""thumbborder lazyload"" data-image-key=""Kiko_profileicon.png"" data-image-name=""Kiko profileicon.png"" data-src=""https://static.wikia.nocookie.net/leagueoflegends/images/3/31/Kiko_profileicon.png/revision/latest/scale-to-width-down/20?cb=20170809022715"" decoding=""async"" height=""20"" src=""data:image/gif;base64,R0lGODlhAQABAIABAAAAAP///yH5BAEAAAEALAAAAAABAAEAQAICTAEAOw%3D%3D"" title=""Kiko"" width=""20""/></span> <span style=""white-space:normal;"">Kiko</span></span> chirps.",False
311,Ahri,Seize the day! Starlight doesn't last forever.,True
312,Ahri,My fight isn't over!,True
313,Ahri,Stars don't quit! We're reborn!,True
314,Ahri,Good girls get even!,True
315,Ahri,Everything finds its way to the spirit realm eventually. Our opponents seem eager to get there quickly.,True
316,Ahri,Hello everyone! I'm Ahri. I'll be your guide to the afterlife.,True
317,Ahri,Oh. I'm here early. Usually I don't show up until after someone dies.,True
318,Ahri,"Well, we're here. Might as well have some fun. Who's up for a spirited chase?",True
319,Ahri,"Hey, another spirit! Meet any interesting mortals lately? Me neither.",True
320,Ahri,Careful. If you see a light out there... don't follow it.,True
321,Ahri,Death is so full of life.,True
322,Ahri,Spirits can't find their way without me.,True
323,Ahri,I wonder what it's like... to meet me.,True
324,Ahri,Moving forward's not so hard.,True
325,Ahri,Life must be so wondrous.,True
326,Ahri,You can't find peace standing still.,True
327,Ahri,Run faster! Ehehe!,True
328,Ahri,"Mortals. Slow to learn, quick to follow.",True
329,Ahri,"Death isn't a cycle, just a moment.",True
330,Ahri,Mortals can't help but chase death.,True
331,Ahri,Spirits follow wherever I go.,True
332,Ahri,It's only a hunt if there's prey.,True
333,Ahri,I wish I could hear all the stories they tell about me.,True
334,Ahri,Usually spirits follow me without question. I prefer a chase.,True
335,Ahri,Spirits are too light for heavy burdens.,True
336,Ahri,"Mortals have two choices, follow me, or don't.",True
337,Ahri,Must spirits run everywhere? Exhausting.,True
338,Ahri,I should get out of the spirit realm more often.,True
339,Ahri,"Life moves pretty quick, but never faster than me.",True
340,Ahri,"Mortals struggle so fiercely, fun!",True
341,Ahri,"Every spirit forgets itself eventually, but I'm always on their horizon.",True
342,Ahri,Souls may forget they've ever lived. Obsession begins when they forget they've died.,True
343,Ahri,Mortals never stop running around and they're so serious about it.,True
344,Ahri,"Spirits wear masks, but they can't always... take them off.",True
345,Ahri,What's so good about life? You just forget it all.,True
346,Ahri,"Lingering spirits lose themselves, but me? I never get lost.",True
347,Ahri,"Mortals see death as a patient hunter, but it's not after them.",True
348,Ahri,The spirit realm is so quiet. This is a nice change of pace.,True
349,Ahri,The forest goes on forever. It only stops... when you do.,True
350,Ahri,"Ah, Cassiopeia. The temptress... without the charm.",True
351,Ahri,Wolf! Lamb! Play with me!,True
352,Ahri,Can Lillia come out to play?,True
353,Ahri,"Riven, how much of you is lost to that blade?",True
354,Ahri,"Teemo, you're so cute. No idea why the others find you so annoying.",True
355,Ahri,Greetings Thresh. Count your spirits lately?,True
356,Ahri,"Careful, Vayne. Pretend hunters get real fangs.",True
357,Ahri,"Hello, Yasuo. Did you ever figure out a leaf's purpose?",True
358,Ahri,Yone! Don't worry! I think you're just as cool as your little brother.,True
359,Ahri,Ahri briefly transforms into her Mega Fox form.,False
360,Ahri,Ahri growls.,False
